Date,Open,High,Low,Close,Adj Close,Volume
2020-07-16,160.488922,162.867630,153.124100,154.999969,154.999969,30070432
2020-07-17,154.922668,175.994324,154.424408,167.376938,167.376938,51044838
2020-07-18,167.218063,167.834869,161.226303,163.569244,163.569244,31776769
2020-07-19,163.588455,164.264481,159.845139,162.871857,162.871857,23593828
2020-07-20,163.040802,173.097733,156.833618,158.388504,158.388504,52375367
2020-07-21,158.330627,161.536819,157.556763,159.474747,159.474747,28531718
2020-07-22,159.485977,159.555328,154.171082,158.051117,158.051117,31963640
2020-07-23,158.043671,161.950699,155.992401,156.934036,156.934036,34201875
2020-07-24,156.431625,157.782288,154.357590,154.639740,154.639740,26708951
2020-07-25,154.648956,157.062836,154.003296,155.567688,155.567688,28977418
2020-07-26,155.485168,162.510605,154.459549,157.284927,157.284927,44366553
2020-07-27,157.282822,157.888214,125.173775,136.361771,136.361771,68435527
2020-07-28,136.192001,139.984268,130.742126,136.137466,136.137466,40352678
2020-07-29,136.254059,138.958984,131.868271,133.506058,133.506058,26454264
2020-07-30,133.486465,134.624146,131.853485,133.185028,133.185028,27981225
2020-07-31,133.185028,139.135895,129.619492,134.591110,134.591110,45078746
2020-08-01,134.860962,143.205978,134.582367,137.350311,137.350311,52198170
2020-08-02,137.545166,138.362473,121.646065,127.138969,127.138969,55605504
2020-08-03,127.065392,131.822159,125.525490,127.236183,127.236183,28230756
2020-08-04,127.288383,133.040405,126.860893,131.960999,131.960999,27843341
2020-08-05,131.925705,141.223984,129.393051,135.511658,135.511658,50026541
2020-08-06,135.363251,142.294586,133.213699,136.796860,136.796860,44097491
2020-08-07,136.794159,156.338791,136.653549,154.625809,154.625809,86044115
2020-08-08,154.728012,159.998825,148.547714,152.376968,152.376968,62244587
2020-08-09,152.664627,175.129303,149.171021,171.242310,171.242310,80105526
2020-08-10,171.242310,186.478241,170.250351,176.836868,176.836868,85912985
2020-08-11,176.759521,197.905212,155.470352,196.032669,196.032669,144570805
2020-08-12,null,null,null,null,null,null
2020-08-13,null,null,null,null,null,null
2020-08-14,null,null,null,null,null,null
2020-08-15,null,null,null,null,null,null
2020-08-16,196.687744,206.619278,192.789795,201.115860,201.115860,82380601
2020-08-17,201.115860,202.425415,183.971756,185.052231,185.052231,105614393
2020-08-18,185.100357,189.956558,175.101563,186.654175,186.654175,103479152
2020-08-19,187.010513,210.472153,178.717239,182.635437,182.635437,162418437
2020-08-20,182.635437,186.531662,178.113144,179.951645,179.951645,73881091
2020-08-21,179.998352,189.866791,163.815536,170.160538,170.160538,105665214
2020-08-22,170.147125,175.216995,161.432556,174.296860,174.296860,67046442
2020-08-23,174.015198,175.471466,165.006638,169.359970,169.359970,57786997
2020-08-24,169.344559,188.194504,167.060913,181.573624,181.573624,84430415
2020-08-25,181.206787,187.973389,162.936157,165.919632,165.919632,107931562
2020-08-26,165.989685,185.872177,162.666565,180.284607,180.284607,119415738
2020-08-27,179.990234,180.528473,166.266510,171.432068,171.432068,85097296
2020-08-28,171.456894,202.376221,169.939255,189.285126,189.285126,119502143
2020-08-29,189.368393,200.058472,185.944199,194.853424,194.853424,83110709
2020-08-30,194.356110,224.227936,193.192657,217.014481,217.014481,137297824
2020-08-31,216.573257,249.431763,209.822678,245.918945,245.918945,158099923
2020-09-01,245.889465,270.801575,237.444092,257.910095,257.910095,258544816
2020-09-02,257.671783,257.671783,205.949112,225.446152,225.446152,182349805
2020-09-03,226.559158,242.929901,185.299103,187.737595,187.737595,211693686
2020-09-04,189.303024,201.316711,181.854813,188.382141,188.382141,158792245
2020-09-05,null,null,null,null,null,null
2020-09-06,null,null,null,null,null,null
2020-09-07,null,null,null,null,null,null
2020-09-08,null,null,null,null,null,null
2020-09-09,null,null,null,null,null,null
2020-09-10,null,null,null,null,null,null
2020-09-11,null,null,null,null,null,null
2020-09-12,null,null,null,null,null,null
2020-09-13,null,null,null,null,null,null
2020-09-14,null,null,null,null,null,null
2020-09-15,null,null,null,null,null,null
2020-09-16,null,null,null,null,null,null
2020-09-17,null,null,null,null,null,null
2020-09-18,null,null,null,null,null,null
2020-09-19,null,null,null,null,null,null
2020-09-20,null,null,null,null,null,null
2020-09-21,null,null,null,null,null,null
2020-09-22,129.456879,145.816605,128.228043,143.978317,143.978317,104063137
2020-09-23,143.977875,146.843079,125.651451,127.427078,127.427078,96548646
2020-09-24,127.377960,141.114578,126.721344,139.098114,139.098114,79688735
2020-09-25,139.081451,143.910370,133.708847,139.535736,139.535736,72173045
2020-09-26,139.344131,147.209366,137.370789,144.523865,144.523865,57438395
2020-09-27,144.461166,147.716934,136.538544,138.837814,138.837814,49463051
2020-09-28,138.837814,141.413620,131.506180,132.001236,132.001236,81182600
2020-09-29,132.048447,134.732346,128.537552,133.003128,133.003128,59753697
2020-09-30,133.034698,136.480072,130.983978,133.613602,133.613602,69992744
2020-10-01,133.859528,140.262848,126.579292,129.327255,129.327255,74389642
2020-10-02,null,null,null,null,null,null
2020-10-03,null,null,null,null,null,null
2020-10-04,null,null,null,null,null,null
2020-10-05,119.883232,124.727631,118.190193,122.314896,122.314896,68645510
2020-10-06,122.325951,123.227722,102.295067,105.661789,105.661789,100241741
2020-10-07,105.909126,111.419708,102.613937,111.172150,111.172150,106753162
2020-10-08,110.733536,113.871109,103.281448,108.413193,108.413193,105409538
2020-10-09,null,null,null,null,null,null
2020-10-10,115.337128,119.105148,113.463470,113.926971,113.926971,99829317
2020-10-11,114.158920,117.062958,111.664795,115.746971,115.746971,62853526
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,115.216133,116.144035,106.430199,107.690063,107.690063,99972341
2020-10-15,107.650665,109.299149,105.792252,106.922913,106.922913,85209927
2020-10-16,107.081703,107.127998,101.087898,103.223083,103.223083,88643945
2020-10-17,103.411087,104.964737,102.436821,103.580856,103.580856,51994006
2020-10-18,103.445450,107.479240,102.950058,105.195740,105.195740,56898163
2020-10-19,105.236351,105.970284,102.931145,103.858574,103.858574,67066062
2020-10-20,103.868477,103.868477,93.619987,95.092941,95.092941,98891426
2020-10-21,95.061852,98.132637,93.409584,95.688667,95.688667,125411625
2020-10-22,95.586975,101.616722,95.586975,101.261841,101.261841,116586002
2020-10-23,101.706673,106.171700,99.928497,103.467339,103.467339,114291856
2020-10-24,103.467354,107.253098,101.063225,105.285599,105.285599,81673662
2020-10-25,105.285599,105.324669,101.097221,101.255623,101.255623,69603242
2020-10-26,101.255630,104.221046,99.039696,100.492027,100.492027,105152226
2020-10-27,100.492027,111.562393,100.106415,109.244583,109.244583,157593944
2020-10-28,null,null,null,null,null,null
2020-10-29,null,null,null,null,null,null
2020-10-30,null,null,null,null,null,null
2020-10-31,null,null,null,null,null,null
2020-11-01,null,null,null,null,null,null
2020-11-02,null,null,null,null,null,null
2020-11-03,null,null,null,null,null,null
2020-11-04,null,null,null,null,null,null
2020-11-05,null,null,null,null,null,null
2020-11-06,null,null,null,null,null,null
2020-11-07,null,null,null,null,null,null
2020-11-08,null,null,null,null,null,null
2020-11-09,null,null,null,null,null,null
2020-11-10,null,null,null,null,null,null
2020-11-11,null,null,null,null,null,null
2020-11-12,null,null,null,null,null,null
2020-11-13,null,null,null,null,null,null
2020-11-14,null,null,null,null,null,null
2020-11-15,null,null,null,null,null,null
2020-11-16,null,null,null,null,null,null
2020-11-17,null,null,null,null,null,null
2020-11-18,null,null,null,null,null,null
2020-11-19,null,null,null,null,null,null
2020-11-20,null,null,null,null,null,null
2020-11-21,null,null,null,null,null,null
2020-11-22,null,null,null,null,null,null
2020-11-23,null,null,null,null,null,null
2020-11-24,null,null,null,null,null,null
2020-11-25,null,null,null,null,null,null
2020-11-26,null,null,null,null,null,null
2020-11-27,null,null,null,null,null,null
2020-11-28,null,null,null,null,null,null
2020-11-29,null,null,null,null,null,null
2020-11-30,null,null,null,null,null,null
2020-12-01,null,null,null,null,null,null
2020-12-02,null,null,null,null,null,null
2020-12-03,null,null,null,null,null,null
2020-12-04,null,null,null,null,null,null
2020-12-05,null,null,null,null,null,null
2020-12-06,null,null,null,null,null,null
2020-12-07,null,null,null,null,null,null
2020-12-08,null,null,null,null,null,null
2020-12-09,null,null,null,null,null,null
2020-12-10,null,null,null,null,null,null
2020-12-11,null,null,null,null,null,null
2020-12-12,null,null,null,null,null,null
2020-12-13,null,null,null,null,null,null
2020-12-14,null,null,null,null,null,null
2020-12-15,null,null,null,null,null,null
2020-12-16,null,null,null,null,null,null
2020-12-17,null,null,null,null,null,null
2020-12-18,null,null,null,null,null,null
2020-12-19,null,null,null,null,null,null
2020-12-20,null,null,null,null,null,null
2020-12-21,null,null,null,null,null,null
2020-12-22,null,null,null,null,null,null
2020-12-23,null,null,null,null,null,null
2020-12-24,null,null,null,null,null,null
2020-12-25,null,null,null,null,null,null
2020-12-26,null,null,null,null,null,null
2020-12-27,null,null,null,null,null,null
2020-12-28,null,null,null,null,null,null
2020-12-29,null,null,null,null,null,null
2020-12-30,null,null,null,null,null,null
2020-12-31,null,null,null,null,null,null
2021-01-01,null,null,null,null,null,null
2021-01-02,null,null,null,null,null,null
2021-01-03,null,null,null,null,null,null
2021-01-04,null,null,null,null,null,null
2021-01-05,null,null,null,null,null,null
2021-01-06,null,null,null,null,null,null
2021-01-07,null,null,null,null,null,null
2021-01-08,null,null,null,null,null,null
2021-01-09,null,null,null,null,null,null
2021-01-10,null,null,null,null,null,null
2021-01-11,null,null,null,null,null,null
2021-01-12,null,null,null,null,null,null
2021-01-13,null,null,null,null,null,null
2021-01-14,null,null,null,null,null,null
2021-01-15,null,null,null,null,null,null
2021-01-16,null,null,null,null,null,null
2021-01-17,null,null,null,null,null,null
2021-01-18,null,null,null,null,null,null
2021-01-19,null,null,null,null,null,null
2021-01-20,null,null,null,null,null,null
2021-01-21,null,null,null,null,null,null
2021-01-22,null,null,null,null,null,null
2021-01-23,null,null,null,null,null,null
2021-01-24,null,null,null,null,null,null
2021-01-25,null,null,null,null,null,null
2021-01-26,null,null,null,null,null,null
2021-01-27,null,null,null,null,null,null
2021-01-28,null,null,null,null,null,null
2021-01-29,null,null,null,null,null,null
2021-01-30,null,null,null,null,null,null
2021-01-31,null,null,null,null,null,null
2021-02-01,null,null,null,null,null,null
2021-02-02,null,null,null,null,null,null
2021-02-03,null,null,null,null,null,null
2021-02-04,null,null,null,null,null,null
2021-02-05,null,null,null,null,null,null
2021-02-06,null,null,null,null,null,null
2021-02-07,null,null,null,null,null,null
2021-02-08,null,null,null,null,null,null
2021-02-09,null,null,null,null,null,null
2021-02-10,null,null,null,null,null,null
2021-02-11,null,null,null,null,null,null
2021-02-12,null,null,null,null,null,null
2021-02-13,null,null,null,null,null,null
2021-02-14,null,null,null,null,null,null
2021-02-15,null,null,null,null,null,null
2021-02-16,null,null,null,null,null,null
2021-02-17,null,null,null,null,null,null
2021-02-18,null,null,null,null,null,null
2021-02-19,null,null,null,null,null,null
2021-02-20,null,null,null,null,null,null
2021-02-21,null,null,null,null,null,null
2021-02-22,null,null,null,null,null,null
2021-02-23,null,null,null,null,null,null
2021-02-24,null,null,null,null,null,null
2021-02-25,null,null,null,null,null,null
2021-02-26,null,null,null,null,null,null
2021-02-27,null,null,null,null,null,null
2021-02-28,null,null,null,null,null,null
2021-03-01,null,null,null,null,null,null
2021-03-02,null,null,null,null,null,null
2021-03-03,null,null,null,null,null,null
2021-03-04,null,null,null,null,null,null
2021-03-05,null,null,null,null,null,null
2021-03-06,null,null,null,null,null,null
2021-03-07,null,null,null,null,null,null
2021-03-08,null,null,null,null,null,null
2021-03-09,null,null,null,null,null,null
2021-03-10,null,null,null,null,null,null
2021-03-11,null,null,null,null,null,null
2021-03-12,null,null,null,null,null,null
2021-03-13,null,null,null,null,null,null
2021-03-14,null,null,null,null,null,null
2021-03-15,null,null,null,null,null,null
2021-03-16,null,null,null,null,null,null
2021-03-17,null,null,null,null,null,null
2021-03-18,null,null,null,null,null,null
2021-03-19,null,null,null,null,null,null
2021-03-20,null,null,null,null,null,null
2021-03-21,null,null,null,null,null,null
2021-03-22,null,null,null,null,null,null
2021-03-23,null,null,null,null,null,null
2021-03-24,null,null,null,null,null,null
2021-03-25,null,null,null,null,null,null
2021-03-26,null,null,null,null,null,null
2021-03-27,null,null,null,null,null,null
2021-03-28,null,null,null,null,null,null
2021-03-29,null,null,null,null,null,null
2021-03-30,null,null,null,null,null,null
2021-03-31,null,null,null,null,null,null
2021-04-01,398.399170,463.040405,398.399170,451.351959,451.351959,334811924
2021-04-02,451.102478,489.201355,447.380585,485.387451,485.387451,223024023
2021-04-03,485.232208,497.531799,468.103180,480.830414,480.830414,264025710
2021-04-04,480.665710,562.115295,473.709747,552.177246,552.177246,435595247
2021-04-05,551.589355,555.398743,503.892761,511.330719,511.330719,288443694
2021-04-06,512.888245,525.554443,478.243347,483.797394,483.797394,249949669
2021-04-07,483.585205,495.195770,437.151581,443.237457,443.237457,355364126
2021-04-08,443.600372,478.007263,439.291504,457.194458,457.194458,200646516
2021-04-09,457.193604,467.801483,449.567871,454.442719,454.442719,167890988
2021-04-10,454.443909,461.535980,435.656128,452.322388,452.322388,188230892
2021-04-11,451.742310,462.346649,440.148987,461.154694,461.154694,190741550
2021-04-12,460.124603,470.982361,436.714600,465.370209,465.370209,226643091
2021-04-13,465.759430,485.719696,445.288086,484.890717,484.890717,240723088
2021-04-14,484.480865,495.907104,451.345306,485.233490,485.233490,264548783
2021-04-15,486.240387,593.848389,486.240387,563.806885,563.806885,515322835
2021-04-16,562.526794,611.998108,542.435364,566.857971,566.857971,603727075
2021-04-17,565.578064,594.372070,537.968018,541.612366,541.612366,335566300
2021-04-18,541.701172,544.681091,428.098175,486.586029,486.586029,572339454
2021-04-19,487.086731,513.680359,433.604614,478.174774,478.174774,439143916
2021-04-20,477.623718,498.221405,424.225677,484.756409,484.756409,509747855
2021-04-21,484.920197,507.802338,446.081818,492.227325,492.227325,384035595
2021-04-22,492.614380,594.703979,489.126312,531.656860,531.656860,857954011
2021-04-23,529.630249,642.772095,447.064240,622.522034,622.522034,1146126586
2021-04-24,622.128662,659.873901,543.916809,567.909241,567.909241,696763234
2021-04-25,568.149780,591.925598,523.965088,551.252136,551.252136,446071168
2021-04-26,553.085632,668.909485,550.490662,645.625854,645.625854,527662958
2021-04-27,642.452820,687.489441,635.975220,657.402039,657.402039,430772097
2021-04-28,657.974121,679.609497,607.778137,647.423645,647.423645,257643872
2021-04-29,648.040833,682.848083,630.371887,643.342041,643.342041,206507572
2021-04-30,643.293213,743.013245,637.145935,742.859131,742.859131,309255171
2021-05-01,741.500732,830.909485,726.103760,803.989685,803.989685,430166472
2021-05-02,803.376709,878.139221,786.244690,806.835632,806.835632,417257636
2021-05-03,805.139099,839.327148,790.198547,830.482788,830.482788,450993740
2021-05-04,831.041687,840.457153,727.869568,741.734802,741.734802,394291527
2021-05-05,740.001465,788.467407,731.147339,786.314453,786.314453,261503451
2021-05-06,786.686890,802.992432,726.519714,741.032837,741.032837,256671074
2021-05-07,741.244263,744.526855,693.359375,715.318176,715.318176,227814872
2021-05-08,714.687195,799.924805,702.616455,782.532349,782.532349,325162017
2021-05-09,782.428162,784.845642,736.269531,770.506226,770.506226,217750179
2021-05-10,770.276733,809.777954,724.595520,731.599243,731.599243,290192864
